"cycle","individual","origin_busstop","destin_busstop","origin_zone","destin_zone","trip_type","busline","direction","bus_distance","walk_distance","wait_time","board_time","arrival_time"
2100,74002,506,382,1,4,3,"251",1,1670,205,20220,20220,20490
2100,56007,243,259,19,11,2,"L16",2,8081,131,13800,15530,18190
2100,56007,989,993,11,13,3,"L30",1,8788,87,18190,19260,20500
2100,74056,767,1,23,1,2,"L5",2,10372,170,13200,15070,19390
2100,74056,506,381,1,4,3,"L25",1,1062,249,19390,20160,20510
2100,73809,768,1,23,1,2,"L5",2,10097,170,13200,15440,19390
2100,73809,506,381,1,4,3,"L25",1,1062,170,19390,20160,20510
2100,73840,156,1,23,1,2,"L5",2,9536,170,15600,15790,19390
2100,73840,506,381,1,4,3,"L25",1,1062,170,19390,20160,20510
2100,80143,459,1,24,1,2,"L5",2,8767,262,16200,16270,19390
2100,80143,506,381,1,4,3,"L25",1,1062,170,19390,20160,20510
2100,39215,1338,1,9,1,2,"L4",2,6696,170,13800,16350,19410
2100,39215,506,381,1,4,3,"L25",1,1062,249,19410,20160,20510
2100,23374,1342,1,5,1,2,"L4",2,5501,198,13800,17180,19410
2100,23374,506,381,1,4,3,"L25",1,1062,249,19410,20160,20510
2100,25917,66,1,7,1,2,"L4",2,2076,170,16800,18620,19410
2100,25917,506,381,1,4,3,"L25",1,1062,170,19410,20160,20510
2100,23352,1342,1,5,1,2,"L4",2,5501,494,16200,17600,19600
2100,23352,506,381,1,4,3,"L25",1,1062,170,19600,20160,20510
2100,74020,53,1,23,1,2,"L10",2,12435,376,13200,16160,19660
2100,74020,506,381,1,4,3,"L25",1,1062,170,19660,20160,20510
2100,73920,53,1,23,1,2,"L10",2,12435,376,13800,16160,19660
2100,73920,506,381,1,4,3,"L25",1,1062,170,19660,20160,20510
2100,60366,53,1,23,1,2,"L10",2,12435,494,12600,16160,19660
2100,60366,506,381,1,4,3,"L25",1,1062,249,19660,20160,20510
2100,60334,53,1,23,1,2,"L10",2,12435,494,12600,16160,19660
2100,60334,506,381,1,4,3,"L25",1,1062,249,19660,20160,20510
2100,39317,1341,1,9,1,2,"L4",2,5712,217,13200,17470,19670
2100,39317,506,381,1,4,3,"L25",1,1062,170,19670,20160,20510
2100,39176,1341,1,9,1,2,"L4",2,5712,217,15000,17470,19670
2100,39176,506,381,1,4,3,"L25",1,1062,249,19670,20160,20510
2100,80097,1667,1,24,1,2,"L66",2,10000,170,13800,15190,19700
2100,80097,506,381,1,4,3,"L25",1,1062,170,19700,20160,20510
2100,80080,1668,1,24,1,2,"L66",2,9710,170,14400,15430,19700
2100,80080,506,381,1,4,3,"L25",1,1062,170,19700,20160,20510
2100,68038,502,1,22,1,2,"L3",2,11840,170,14400,15470,19740
2100,68038,506,381,1,4,3,"L25",1,1062,249,19740,20160,20510
2100,23373,1342,1,5,1,2,"L4",2,5501,198,18000,18030,19790
2100,23373,506,381,1,4,3,"L25",1,1062,170,19790,20160,20510
2100,36152,367,331,8,25,1,"L20",1,15000,386,13200,16330,20520
2100,36153,369,331,8,25,1,"L20",1,13807,377,14400,16790,20520
2100,28497,366,374,8,4,1,"L20",1,5708,14,16800,18950,20520
2100,13365,353,362,2,3,2,"L2",2,2758,93,12600,15540,17630
2100,13365,2,42,7,21,3,"L10",1,9396,93,17630,17970,20530
2100,35669,1703,180,8,7,2,"L9",2,11708,0,12000,13320,17730
2100,35669,180,411,7,24,3,"L22",1,6754,35,17730,18650,20530
2100,34899,1703,180,8,7,2,"L9",2,11708,0,13200,13320,17730
2100,34899,180,411,7,24,3,"L22",1,6754,244,17730,18650,20530
2100,6027,1678,180,1,7,2,"L9",2,7082,0,12000,15380,17730
2100,6027,180,411,7,24,3,"L22",1,6754,244,17730,18650,20530
2100,14853,861,771,2,6,2,"L28",2,1451,153,18000,18020,18350
2100,14853,180,411,7,24,3,"L22",1,6754,345,18350,18650,20530
2100,87527,68,18,25,6,2,"L11",1,11544,199,13200,13430,17090
2100,87527,180,411,7,24,3,"L22",1,6754,331,17090,18650,20530
2100,94940,72,18,26,6,2,"L11",1,10257,359,13800,14350,17090
2100,94940,180,411,7,24,3,"L22",1,6754,151,17090,18650,20530
2100,53982,291,66,16,7,2,"L17",2,5183,101,14400,15270,17150
2100,53982,180,411,7,24,3,"L22",1,6754,211,17150,18650,20530
2100,15801,295,66,2,7,2,"L17",2,2523,173,16200,16350,17150
2100,15801,180,411,7,24,3,"L22",1,6754,136,17150,18650,20530
2100,54123,283,66,16,7,2,"L17",2,21257,120,14400,15840,18650
2100,54123,180,411,7,24,3,"L22",1,6754,136,18650,18650,20530
2100,45968,318,619,10,6,2,"L36",2,2347,112,16800,17650,18260
2100,45968,180,411,7,24,3,"L22",1,6754,35,18260,18650,20530
2100,15621,295,619,2,6,2,"L26",2,1237,182,16800,17750,18280
2100,15621,180,411,7,24,3,"L22",1,6754,87,18280,18650,20530
2100,50296,257,991,11,11,2,"L30",1,7031,469,16800,16960,17690
2100,50296,36,411,12,24,3,"L22",1,5057,165,17690,19290,20530
2100,99223,406,411,27,24,1,"L22",1,2225,325,18600,19890,20530
2100,77061,53,58,23,21,2,"L10",2,5899,267,18000,18190,19210
2100,77061,406,411,27,24,3,"L22",1,2225,305,19210,19890,20530
2100,94192,326,396,26,27,2,"L21",1,7280,114,13800,17180,19180
2100,94192,409,411,27,24,3,"L22",1,1027,358,19180,20240,20530
2100,94478,328,396,26,27,2,"L21",1,6847,114,13200,17510,19180
2100,94478,409,411,27,24,3,"L22",1,1027,358,19180,20240,20530
2100,83290,394,396,27,27,2,"L21",1,1687,511,18000,18800,19180
2100,83290,409,411,27,24,3,"L22",1,1027,149,19180,20240,20530
2100,9753,345,351,2,16,2,"L2",1,2364,125,14400,17960,19660
2100,9753,859,771,16,6,3,"L28",2,2495,125,19660,19840,20530
2100,763,347,351,2,16,2,"L2",1,1175,497,13800,18520,19660
2100,763,859,771,16,6,3,"L28",2,2495,299,19660,19840,20530
2100,7837,1694,364,1,8,2,"L9",1,2020,70,12000,13750,14600
2100,7837,364,331,8,25,3,"L20",1,16772,10,14600,15310,20540
2100,16086,1693,364,2,8,2,"L9",1,2356,0,10200,13750,14600
2100,16086,364,331,8,25,3,"L20",1,16772,10,14600,15310,20540
2100,6812,1,45,1,23,1,"L10",1,12265,440,17400,17540,20550
2100,70921,250,66,22,7,2,"L16",2,7241,126,12000,14250,16640
2100,70921,66,98,7,25,3,"L11",2,10671,129,16640,17300,20550
2100,71020,250,66,22,7,2,"L16",2,7241,285,12000,14250,16640
2100,71020,66,98,7,25,3,"L11",2,10671,129,16640,17300,20550
2100,70528,250,66,22,7,2,"L16",2,7241,184,13800,14250,16640
2100,70528,66,98,7,25,3,"L11",2,10671,0,16640,17300,20550
2100,70593,253,66,22,7,2,"L16",2,5954,260,13200,14850,16820
2100,70593,66,98,7,25,3,"L11",2,10671,345,16820,17300,20550
2100,54165,293,66,16,7,2,"L17",2,3712,74,15000,15670,17150
2100,54165,66,98,7,25,3,"L11",2,10671,120,17150,17300,20550
2100,16268,295,66,2,7,2,"L17",2,2523,72,15600,16350,17150
2100,16268,66,98,7,25,3,"L11",2,10671,0,17150,17300,20550
2100,77913,460,18,24,6,2,"L43",2,6180,430,10800,13770,15600
2100,77913,66,98,7,25,3,"L11",2,10671,315,15600,17300,20550
2100,99381,461,18,27,6,2,"L43",2,5863,208,12000,14050,15600
2100,99381,66,98,7,25,3,"L11",2,10671,346,15600,17300,20550
2100,50478,10,18,11,6,2,"L1",1,3299,119,14400,14550,15680
2100,50478,66,98,7,25,3,"L11",2,10671,70,15680,17300,20550
2100,8112,1,18,1,6,2,"L14",1,2839,410,13800,15810,16510
2100,8112,66,98,7,25,3,"L11",2,10671,199,16510,17300,20550
2100,50413,11,18,10,6,2,"L1",1,3029,338,14400,15240,16520
2100,50413,66,98,7,25,3,"L11",2,10671,244,16520,17300,20550
2100,65292,464,180,27,7,2,"L27",2,4569,120,13800,15670,16680
2100,65292,66,98,7,25,3,"L11",2,10671,244,16680,17300,20550
2100,29342,363,369,8,8,1,"L20",1,3664,298,19200,19230,20550
2100,28912,1701,1345,8,5,1,"L9",2,9613,0,15000,16360,20550
2100,28903,1703,1345,8,5,1,"L9",2,9026,0,15600,17000,20550
2100,29617,388,391,8,8,1,"L20",2,2646,302,19200,19970,20560
2100,81460,1666,66,24,7,2,"L66",2,9235,70,14400,14810,18880
2100,81460,180,226,7,11,3,"L23",1,4437,101,18880,19280,20560
2100,149,380,387,1,8,2,"L20",2,4819,14,16200,16580,18040
2100,149,388,1678,8,1,3,"L9",2,4540,0,18040,18760,20570
2100,89184,379,387,26,8,2,"L20",2,14841,11,11400,12460,16970
2100,89184,388,1678,8,1,3,"L9",2,4540,0,16970,18760,20570
2100,89093,76,387,26,8,2,"L20",2,11537,50,10200,10720,14130
2100,89093,388,1678,8,1,3,"L9",2,4540,0,14130,18760,20570
2100,95588,71,75,25,26,1,"L11",1,1653,135,19800,19920,20580
2100,86551,303,79,26,20,2,"L20",2,3474,135,11400,13540,15280
2100,86551,79,151,20,18,3,"L12",2,17822,0,15280,15350,20580
2100,76418,53,66,23,7,2,"L10",2,11210,70,13800,13910,16850
2100,76418,18,270,6,16,3,"L17",1,19732,455,16850,18310,20580
2100,40964,1338,321,9,10,2,"L4",2,3430,184,13200,16350,18200
2100,40964,260,270,6,16,3,"L17",1,18833,569,18200,18610,20580
2100,97503,403,79,27,20,2,"L21",2,7617,370,9600,9920,11950
2100,97503,79,391,20,8,3,"L20",2,13156,80,11950,17190,20580
2100,20942,381,391,4,8,1,"L20",2,6924,79,17400,18560,20580
2100,86534,67,18,25,6,2,"L11",1,11871,100,15000,15190,19080
2100,86534,619,267,6,16,3,"L261",1,16131,100,19080,19120,20580
2100,81764,1667,66,24,7,2,"L66",2,8775,70,15000,15190,18880
2100,81764,619,267,6,16,3,"L261",1,16131,166,18880,19120,20580
2100,81722,1669,66,24,7,2,"L66",2,8164,70,12600,15810,18880
2100,81722,619,267,6,16,3,"L261",1,16131,228,18880,19120,20580
2100,41021,1340,66,9,7,2,"L4",2,4858,103,12600,17230,18910
2100,41021,619,267,6,16,3,"L261",1,16131,149,18910,19120,20580
2100,86513,67,18,25,6,2,"L11",1,11871,131,11400,11430,15310
2100,86513,619,267,6,16,3,"L262",1,16131,100,15310,18300,20580
2100,55350,108,17,18,6,2,"L12",1,8763,34,10800,14390,17020
2100,55350,619,267,6,16,3,"L262",1,16131,34,17020,18300,20580
2100,81773,1667,66,24,7,2,"L66",2,8775,70,12000,13580,17340
2100,81773,619,267,6,16,3,"L262",1,16131,166,17340,18300,20580
2100,76453,52,66,23,7,2,"L10",2,11953,79,12600,12970,16370
2100,76453,619,267,6,16,3,"L262",1,16131,100,16370,18300,20580
2100,98283,211,66,27,7,2,"L14",2,6481,70,13800,13980,16840
2100,98283,619,267,6,16,3,"L262",1,16131,166,16840,18300,20580
2100,86515,67,18,25,6,2,"L11",1,11871,131,13200,13210,17090
2100,86515,619,267,6,16,3,"L262",1,16131,100,17090,18300,20580
2100,49125,8,18,10,6,2,"L1",1,4066,16,13800,13830,15680
2100,49125,619,267,6,16,3,"L262",1,16131,34,15680,18300,20580
2100,76454,769,180,23,7,2,"L27",2,7581,87,13800,14360,16680
2100,76454,619,267,6,16,3,"L262",1,16131,100,16680,18300,20580
2100,45263,116,17,10,6,2,"L12",1,5267,34,12600,16000,17060
2100,45263,619,267,6,16,3,"L262",1,16131,34,17060,18300,20580
2100,56785,80,18,20,6,2,"L12",2,8319,0,13800,14640,17380
2100,56785,619,267,6,16,3,"L262",1,16131,100,17380,18300,20580
2100,56781,79,18,20,6,2,"L12",2,8710,31,15000,15160,17770
2100,56781,619,267,6,16,3,"L262",1,16131,100,17770,18300,20580
2100,81786,1666,66,24,7,2,"L66",2,9235,182,11400,13390,17250
2100,81786,619,267,6,16,3,"L262",1,16131,166,17250,18300,20580
2100,63435,58,18,21,6,2,"L13",1,5993,0,13800,13860,15670
2100,63435,619,267,6,16,3,"L262",1,16131,166,15670,18300,20580
2100,3562,347,351,2,16,2,"L2",1,1175,515,16800,18520,19660
2100,3562,262,267,16,16,3,"L262",1,14138,174,19660,19670,20580
2100,5818,1,467,1,22,1,"L3",1,11578,45,16200,16210,20580
2100,5607,1,467,1,22,1,"L3",1,11578,77,16200,16210,20580
2100,19327,3,467,7,22,1,"L3",1,10905,372,16200,16820,20580
2100,25295,18,467,6,22,1,"L3",1,9774,636,16800,17250,20580
2100,31124,367,86,8,13,2,"L20",1,8500,99,11400,14930,17070
2100,31124,83,141,13,10,3,"L12",2,10183,50,17070,17460,20590
2100,58176,44,47,21,23,2,"L10",1,3573,569,13200,15640,16570
2100,58176,51,1,22,1,3,"L10",2,13634,5,16570,17100,20620
2100,71305,53,1,23,1,1,"L10",2,12435,45,16800,17510,20620
2100,72391,53,1,23,1,1,"L10",2,12435,546,16200,17510,20620
2100,71980,53,1,23,1,1,"L10",2,12435,206,17400,17510,20620
2100,57883,53,1,23,1,1,"L10",2,12435,703,17400,17510,20620
2100,57904,55,1,21,1,1,"L10",2,10865,45,16800,17960,20620
2100,57814,55,1,21,1,1,"L10",2,10865,340,17400,17960,20620
2100,17151,352,362,16,3,2,"L2",2,3227,323,15000,15140,17630
2100,17151,3,196,7,27,3,"L14",1,8174,74,17630,17840,20630
2100,71244,253,66,22,7,2,"L16",2,5954,70,13200,14850,16820
2100,71244,18,196,6,27,3,"L14",1,7043,70,16820,18180,20630
2100,71107,254,180,22,7,2,"L23",2,4380,87,15600,16520,17640
2100,71107,18,196,6,27,3,"L14",1,7043,70,17640,18180,20630
2100,17138,1680,34,2,7,2,"L9",2,6551,0,11400,14400,16860
2100,17138,34,196,7,27,3,"L14",1,6009,0,16860,18610,20630
2100,37696,1702,34,8,7,2,"L9",2,12510,0,12000,13070,18330
2100,37696,34,196,7,27,3,"L14",1,6009,0,18330,18610,20630
2100,53501,1692,364,2,8,2,"L9",1,3039,298,16200,18540,19820
2100,53501,862,865,8,15,3,"L29",1,6484,139,19820,19900,20630
2100,68942,51,367,22,8,1,"L9",1,18322,99,12000,13510,20630
2100,74701,52,367,23,8,1,"L9",1,17866,0,12000,13780,20630
2100,75094,52,367,23,8,1,"L9",1,17866,397,12000,13780,20630
2100,74368,52,367,23,8,1,"L9",1,17866,108,13200,13780,20630
2100,61689,1656,367,21,8,1,"L9",1,15867,49,13200,15030,20630
2100,1363,1695,367,1,8,1,"L9",1,3439,57,16800,19420,20630
2100,36694,363,377,8,26,1,"L20",1,17127,60,15000,15140,20640
2100,36965,365,377,8,26,1,"L20",1,16307,80,14400,15470,20640
2100,36897,366,377,8,26,1,"L20",1,15629,25,12000,15910,20640
2100,32279,367,377,8,26,1,"L20",1,15114,194,12000,16330,20640
2100,88337,70,72,25,26,2,"L11",1,932,46,18600,19430,19770
2100,88337,330,377,26,26,3,"L20",1,846,46,19770,20330,20640
2100,37188,364,377,8,26,1,"L20",1,16886,0,14400,15310,20650
2100,37046,1702,389,8,8,2,"L9",2,2095,67,12600,13070,14260
2100,37046,367,377,8,26,3,"L20",1,15114,24,14260,16210,20650
2100,8298,376,377,1,26,1,"L20",1,9394,14,16800,17870,20650
2100,9584,1693,364,2,8,2,"L9",1,2356,0,15600,16830,17670
2100,9584,364,375,8,4,3,"L20",1,7492,0,17670,18230,20650
2100,28474,1701,389,8,8,2,"L9",2,2381,24,13800,16360,17750
2100,28474,367,375,8,4,3,"L20",1,5720,24,17750,19110,20650
2100,28475,1701,389,8,8,2,"L9",2,2381,24,16200,16360,17750
2100,28475,367,375,8,4,3,"L20",1,5720,103,17750,19110,20650
2100,28538,368,375,8,4,1,"L20",1,5105,79,15000,19500,20650
2100,7383,1,964,1,23,1,"L3",1,24581,732,13200,14180,20650
2100,6735,1,964,1,23,1,"L3",1,24581,340,13800,14180,20650
2100,22411,542,506,4,1,2,"L35",2,558,215,12600,13160,13520
2100,22411,2,964,7,23,3,"L3",1,24324,0,13520,14180,20650
2100,15569,295,619,2,6,2,"L261",2,1237,184,13800,14100,14660
2100,15569,18,964,6,23,3,"L3",1,22777,462,14660,15320,20650
2100,34804,1703,180,8,7,2,"L9",2,11708,87,7200,10920,15020
2100,34804,18,964,6,23,3,"L3",1,22777,87,15020,15320,20650
2100,70458,465,964,22,23,1,"L3",1,14293,556,16800,18190,20650
2100,47157,256,1,11,1,2,"L16",2,5710,0,12600,13120,15200
2100,47157,1,343,1,2,3,"L2",1,2055,0,15200,18590,20660
2100,79599,1668,1,24,1,2,"L66",2,9710,0,7200,9090,13510
2100,79599,1,343,1,2,3,"L2",1,2055,0,13510,18590,20660
2100,38780,1339,1,9,1,2,"L4",2,6423,0,9600,10410,13560
2100,38780,1,343,1,2,3,"L2",1,2055,0,13560,18590,20660
2100,47076,255,1,11,1,2,"L16",2,6016,0,11400,11530,13480
2100,47076,1,343,1,2,3,"L2",1,2055,0,13480,18590,20660
2100,20638,375,506,4,1,2,"L25",2,626,170,13200,13420,13660
2100,20638,338,343,3,2,3,"L2",1,1654,106,13660,18590,20660
2100,23183,1342,1,5,1,2,"L4",2,5501,28,10800,11400,13600
2100,23183,1,343,1,2,3,"L2",1,2055,0,13600,18590,20660
2100,59417,54,1,21,1,2,"L10",2,11081,0,10200,10240,13450
2100,59417,1,343,1,2,3,"L2",1,2055,0,13450,18590,20660
2100,59559,55,1,21,1,2,"L10",2,10865,0,9600,10240,13450
2100,59559,1,343,1,2,3,"L2",1,2055,0,13450,18590,20660
2100,73088,53,1,23,1,2,"L10",2,12435,206,9600,9740,13450
2100,73088,338,343,3,2,3,"L2",1,1654,108,13450,18590,20660
2100,51169,62,1,12,1,2,"L66",2,4726,0,16200,16380,18040
2100,51169,1,343,1,2,3,"L2",1,2055,0,18040,18590,20660
2100,38522,1341,1,9,1,2,"L4",2,5712,47,11400,12450,14690
2100,38522,1,343,1,2,3,"L2",1,2055,0,14690,18590,20660
2100,96918,211,1,27,1,2,"L66",2,7879,397,10200,10430,13510
2100,96918,1,343,1,2,3,"L2",1,2055,0,13510,18590,20660
2100,72672,766,1,23,1,2,"L5",2,11012,0,13200,13900,18580
2100,72672,1,343,1,2,3,"L2",1,2055,0,18580,18590,20660
2100,66170,399,42,21,21,1,"L21",2,3471,579,19200,20150,20660
2100,63701,399,42,21,21,1,"L21",2,3471,668,17400,20150,20660
2100,92742,304,363,26,8,2,"L20",2,15945,128,13200,14160,19140
2100,92742,862,1271,8,15,3,"L39",1,6932,30,19140,19650,20660
2100,33514,1702,1650,8,21,1,"L9",2,18137,43,12600,13070,20680
2100,33532,388,1650,8,21,1,"L9",2,17445,406,10200,13760,20680
2100,12763,1681,1650,2,21,1,"L9",2,11908,8,14400,15930,20680
2100,41568,110,17,18,6,2,"L12",1,7697,189,13800,15650,17580
2100,41568,180,1650,7,21,3,"L9",2,6975,135,17580,17730,20680
2100,93386,92,398,26,21,2,"L21",1,12519,151,14400,16660,19980
2100,93386,398,1650,21,21,3,"L9",2,1906,0,19980,20100,20680
2100,12583,353,362,2,3,2,"L2",2,2758,93,13800,15540,17630
2100,12583,2,43,7,21,3,"L10",1,9997,93,17630,17970,20690
2100,23957,1343,66,5,7,2,"L4",2,3979,70,17400,17640,18620
2100,23957,18,43,6,21,3,"L10",1,8450,70,18620,18670,20690
2100,53811,293,619,16,6,2,"L26",2,2426,100,17400,17470,18280
2100,53811,18,43,6,21,3,"L10",1,8450,70,18280,18670,20690
2100,13474,295,619,2,6,2,"L26",2,1237,172,16800,17750,18280
2100,13474,18,43,6,21,3,"L10",1,8450,70,18280,18670,20690
2100,26165,31,86,7,13,1,"L11",2,3722,217,19200,19540,20690
2100,12096,294,619,16,6,2,"L262",2,1923,506,16200,17410,18120
2100,12096,66,86,7,13,3,"L11",2,4573,401,18120,19280,20690
2100,26159,65,180,7,7,2,"L27",2,830,203,16800,18600,18790
2100,26159,66,86,7,13,3,"L11",2,4573,300,18790,19280,20690
2100,35987,389,180,8,7,2,"L9",2,10362,0,13800,14260,17730
2100,35987,180,412,7,24,3,"L22",1,7578,87,17730,18650,20690
2100,87637,68,18,25,6,2,"L11",1,11544,199,12600,13430,17090
2100,87637,180,412,7,24,3,"L22",1,7578,87,17090,18650,20690
2100,55473,105,17,18,6,2,"L12",1,9874,341,10200,13780,17020
2100,55473,180,412,7,24,3,"L22",1,7578,98,17020,18650,20690
2100,15509,295,66,2,7,2,"L17",2,2523,173,16200,16350,17150
2100,15509,180,412,7,24,3,"L22",1,7578,101,17150,18650,20690
2100,99194,208,60,27,12,2,"L14",2,3516,9,16800,17260,18380
2100,99194,39,412,12,24,3,"L22",1,4125,401,18380,19650,20690
2100,77057,53,58,23,21,2,"L10",2,5899,267,18000,18190,19210
2100,77057,406,412,27,24,3,"L22",1,3049,453,19210,19890,20690
2100,94911,325,396,26,27,2,"L21",1,7639,148,14400,16970,19180
2100,94911,409,412,27,24,3,"L22",1,1851,114,19180,20240,20690
2100,95124,327,396,26,27,2,"L21",1,6986,114,12000,17370,19180
2100,95124,409,412,27,24,3,"L22",1,1851,114,19180,20240,20690
2100,42000,1337,66,9,7,2,"L4",2,5845,70,12000,15730,18620
2100,42000,180,227,7,22,3,"L23",1,4988,160,18620,19280,20690
2100,42010,1339,66,9,7,2,"L4",2,5198,70,13800,17060,18910
2100,42010,180,227,7,22,3,"L23",1,4988,101,18910,19280,20690
2100,41985,1339,66,9,7,2,"L4",2,5198,70,15600,17060,18910
2100,41985,180,227,7,22,3,"L23",1,4988,101,18910,19280,20690
2100,41984,1341,66,9,7,2,"L4",2,4487,117,13800,17470,19000
2100,41984,180,227,7,22,3,"L23",1,4988,160,19000,19280,20690
2100,41904,1338,66,9,7,2,"L4",2,5471,70,17400,17490,19160
2100,41904,180,227,7,22,3,"L23",1,4988,160,19160,19280,20690
2100,41141,1341,322,9,6,2,"L4",2,3636,192,15600,17470,18740
2100,41141,1508,1581,6,19,3,"L441",1,6865,387,18740,19330,20690
2100,76519,766,66,23,7,2,"L5",2,9787,183,12600,13900,17860
